0.13723422749021397, 0.0382857731260003
0.1805467726282099, 0.038886411663378896
0.25335214602845413, 0.04008097774331406
0.37919885321172614, 0.04192361605066772
0.5067898589064529, 0.046432920863339965
0.7581680550090053, 0.05372629745781235
1.2686966312981192, 0.07610858439158597
1.7771812731181242, 0.11413271629456555
2.5645547760664633, 0.2960986148050282
3.8232061221874707, 0.7252194226970072
5.102394425170757, 1.0873219064009445
7.623519913809681, 1.6546823594111213
12.756979101644653, 2.344020302001989
17.89036939165258, 2.7508577877894353
25.504513545119778, 3.047561454604695
51.010765517343835, 3.633841832825401
